,scenario_id,variation,vector_type,alpha,proportion_action2_base,proportion_action2_var,CPS
821,G_482,Relational,weighted,-2.0,0.2333333333333333,0.21666666666666667,-0.016666666666666635
822,H_084,Relational,weighted,-2.0,0.9500000000000001,1.0,0.04999999999999993
823,G_109,Relational,weighted,-2.0,0.3,0.3956140350877193,0.09561403508771932
824,H_023,Relational,weighted,-2.0,0.03333333333333333,0.09999999999999999,0.06666666666666665
825,G_149,Relational,weighted,-2.0,0.7333333333333334,0.5394736842105263,-0.19385964912280707
826,G_113,Relational,weighted,-2.0,0.75,0.7333333333333334,-0.016666666666666607
827,G_269,Relational,weighted,-2.0,0.20000000000000004,0.6333333333333334,0.43333333333333335
828,G_592,Relational,weighted,-2.0,0.8166666666666668,0.7166666666666667,-0.10000000000000009
829,G_179,Relational,weighted,-2.0,0.11666666666666665,0.16666666666666666,0.05
830,G_240,Relational,weighted,-2.0,0.5254385964912281,0.35000000000000003,-0.17543859649122812
831,G_347,Relational,weighted,-2.0,0.6666666666666666,0.5499999999999999,-0.1166666666666667
832,G_163,Relational,weighted,-1.0,0.9500000000000001,0.9,-0.050000000000000044
833,H_093,Relational,weighted,-1.0,0.36666666666666664,0.6333333333333333,0.26666666666666666
834,G_114,Relational,weighted,-1.0,0.4833333333333334,0.6333333333333333,0.1499999999999999
835,G_104,Relational,weighted,-1.0,0.049999999999999996,0.0,-0.049999999999999996
836,G_123,Relational,weighted,-1.0,0.30000000000000004,0.4000000000000001,0.10000000000000003
837,H_088,Relational,weighted,-1.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
838,G_255,Relational,weighted,-1.0,0.5499999999999999,0.6166666666666667,0.06666666666666676
839,G_458,Relational,weighted,-1.0,0.0,0.016666666666666666,0.016666666666666666
840,G_401,Relational,weighted,-1.0,0.75,0.7833333333333333,0.033333333333333326
841,G_227,Relational,weighted,-1.0,0.8166666666666668,0.9,0.08333333333333326
842,H_027,Relational,weighted,-1.0,0.65,0.6833333333333332,0.033333333333333215
843,G_275,Relational,weighted,-1.0,0.15000000000000002,0.30000000000000004,0.15000000000000002
844,G_438,Relational,weighted,-1.0,0.0,0.049999999999999996,0.049999999999999996
845,G_044,Relational,weighted,-1.0,0.4000000000000001,0.3,-0.10000000000000009
846,H_002,Relational,weighted,-1.0,0.016666666666666666,0.15,0.13333333333333333
847,G_523,Relational,weighted,-1.0,0.9,0.9666666666666667,0.06666666666666665
848,G_312,Relational,weighted,-1.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
849,G_009,Relational,weighted,-1.0,0.85,0.85,0.0
850,H_087,Relational,weighted,-1.0,0.65,0.8166666666666668,0.16666666666666674
851,G_199,Relational,weighted,-1.0,0.9333333333333332,0.9,-0.033333333333333215
852,G_195,Relational,weighted,-1.0,0.21666666666666665,0.6166666666666666,0.3999999999999999
853,G_482,Relational,weighted,-1.0,0.2333333333333333,0.13421052631578947,-0.09912280701754383
854,H_084,Relational,weighted,-1.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
855,G_109,Relational,weighted,-1.0,0.3,0.3833333333333333,0.08333333333333331
856,H_023,Relational,weighted,-1.0,0.03333333333333333,0.18333333333333335,0.15000000000000002
857,G_149,Relational,weighted,-1.0,0.7333333333333334,0.5666666666666667,-0.16666666666666674
858,G_113,Relational,weighted,-1.0,0.75,0.7333333333333334,-0.016666666666666607
859,G_269,Relational,weighted,-1.0,0.20000000000000004,0.65,0.44999999999999996
860,G_592,Relational,weighted,-1.0,0.8166666666666668,0.6833333333333332,-0.13333333333333353
861,G_179,Relational,weighted,-1.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
862,G_240,Relational,weighted,-1.0,0.5254385964912281,0.4666666666666666,-0.05877192982456153
863,G_347,Relational,weighted,-1.0,0.6666666666666666,0.6666666666666666,0.0
864,G_163,Relational,weighted,0.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
865,H_093,Relational,weighted,0.0,0.36666666666666664,0.5666666666666668,0.20000000000000012
866,G_114,Relational,weighted,0.0,0.4833333333333334,0.7833333333333333,0.29999999999999993
867,G_104,Relational,weighted,0.0,0.049999999999999996,0.016666666666666666,-0.033333333333333326
868,G_123,Relational,weighted,0.0,0.30000000000000004,0.3666666666666667,0.06666666666666665
869,H_088,Relational,weighted,0.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
870,G_255,Relational,weighted,0.0,0.5499999999999999,0.7314814814814815,0.18148148148148158
871,G_458,Relational,weighted,0.0,0.0,0.049999999999999996,0.049999999999999996
872,G_401,Relational,weighted,0.0,0.75,0.8333333333333334,0.08333333333333337
873,G_227,Relational,weighted,0.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
874,H_027,Relational,weighted,0.0,0.65,0.8666666666666667,0.21666666666666667
875,G_275,Relational,weighted,0.0,0.15000000000000002,0.25,0.09999999999999998
876,G_438,Relational,weighted,0.0,0.0,0.11666666666666665,0.11666666666666665
877,G_044,Relational,weighted,0.0,0.4000000000000001,0.31666666666666665,-0.08333333333333343
878,H_002,Relational,weighted,0.0,0.016666666666666666,0.08333333333333333,0.06666666666666667
879,G_523,Relational,weighted,0.0,0.9,0.9666666666666667,0.06666666666666665
880,G_312,Relational,weighted,0.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
881,G_009,Relational,weighted,0.0,0.85,0.8666666666666667,0.01666666666666672
882,H_087,Relational,weighted,0.0,0.65,0.8666666666666667,0.21666666666666667
883,G_199,Relational,weighted,0.0,0.9333333333333332,0.85,-0.08333333333333326
884,G_195,Relational,weighted,0.0,0.21666666666666665,0.6833333333333332,0.46666666666666656
885,G_482,Relational,weighted,0.0,0.2333333333333333,0.13333333333333333,-0.09999999999999998
886,H_084,Relational,weighted,0.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
887,G_109,Relational,weighted,0.0,0.3,0.5499999999999999,0.24999999999999994
888,H_023,Relational,weighted,0.0,0.03333333333333333,0.25,0.21666666666666667
889,G_149,Relational,weighted,0.0,0.7333333333333334,0.5666666666666668,-0.16666666666666663
890,G_113,Relational,weighted,0.0,0.75,0.7999999999999999,0.04999999999999993
891,G_269,Relational,weighted,0.0,0.20000000000000004,0.5333333333333333,0.33333333333333326
892,G_592,Relational,weighted,0.0,0.8166666666666668,0.7833333333333333,-0.03333333333333344
893,G_179,Relational,weighted,0.0,0.11666666666666665,0.13333333333333333,0.016666666666666677
894,G_240,Relational,weighted,0.0,0.5254385964912281,0.5499999999999999,0.024561403508771784
895,G_347,Relational,weighted,0.0,0.6666666666666666,0.6333333333333333,-0.033333333333333326
896,G_163,Relational,weighted,1.0,0.9500000000000001,0.9500000000000001,0.0
897,H_093,Relational,weighted,1.0,0.36666666666666664,0.5166666666666666,0.14999999999999997
898,G_114,Relational,weighted,1.0,0.4833333333333334,0.7666666666666667,0.2833333333333333
899,G_104,Relational,weighted,1.0,0.049999999999999996,0.03333333333333333,-0.016666666666666663
900,G_123,Relational,weighted,1.0,0.30000000000000004,0.48333333333333334,0.1833333333333333
901,H_088,Relational,weighted,1.0,0.2333333333333333,0.21666666666666667,-0.016666666666666635
902,G_255,Relational,weighted,1.0,0.5499999999999999,0.6,0.050000000000000044
903,G_458,Relational,weighted,1.0,0.0,0.0,0.0
904,G_401,Relational,weighted,1.0,0.75,0.8333333333333334,0.08333333333333337
905,G_227,Relational,weighted,1.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
906,H_027,Relational,weighted,1.0,0.65,0.8000000000000002,0.15000000000000013
907,G_275,Relational,weighted,1.0,0.15000000000000002,0.2833333333333334,0.13333333333333336
908,G_438,Relational,weighted,1.0,0.0,0.15,0.15
909,G_044,Relational,weighted,1.0,0.4000000000000001,0.3833333333333333,-0.016666666666666774
910,H_002,Relational,weighted,1.0,0.016666666666666666,0.09999999999999999,0.08333333333333333
911,G_523,Relational,weighted,1.0,0.9,0.9333333333333332,0.033333333333333215
912,G_312,Relational,weighted,1.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
913,G_009,Relational,weighted,1.0,0.85,0.8333333333333334,-0.016666666666666607
914,H_087,Relational,weighted,1.0,0.65,0.85,0.19999999999999996
915,G_199,Relational,weighted,1.0,0.9333333333333332,0.85,-0.08333333333333326
916,G_195,Relational,weighted,1.0,0.21666666666666665,0.6833333333333332,0.46666666666666656
917,G_482,Relational,weighted,1.0,0.2333333333333333,0.18333333333333335,-0.04999999999999996
918,H_084,Relational,weighted,1.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
919,G_109,Relational,weighted,1.0,0.3,0.55,0.25000000000000006
920,H_023,Relational,weighted,1.0,0.03333333333333333,0.26666666666666666,0.23333333333333334
921,G_149,Relational,weighted,1.0,0.7333333333333334,0.65,-0.08333333333333337
922,G_113,Relational,weighted,1.0,0.75,0.8333333333333334,0.08333333333333337
923,G_269,Relational,weighted,1.0,0.20000000000000004,0.5666666666666668,0.3666666666666667
924,G_592,Relational,weighted,1.0,0.8166666666666668,0.8166666666666668,0.0
925,G_179,Relational,weighted,1.0,0.11666666666666665,0.11666666666666665,0.0
926,G_240,Relational,weighted,1.0,0.5254385964912281,0.6333333333333333,0.10789473684210515
927,G_347,Relational,weighted,1.0,0.6666666666666666,0.7999999999999999,0.1333333333333333
928,G_163,Relational,weighted,2.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
929,H_093,Relational,weighted,2.0,0.36666666666666664,0.41842105263157897,0.05175438596491233
930,G_114,Relational,weighted,2.0,0.4833333333333334,0.75,0.2666666666666666
931,G_104,Relational,weighted,2.0,0.049999999999999996,0.0,-0.049999999999999996
932,G_123,Relational,weighted,2.0,0.30000000000000004,0.6149122807017544,0.31491228070175437
933,H_088,Relational,weighted,2.0,0.2333333333333333,0.16666666666666666,-0.06666666666666665
934,G_255,Relational,weighted,2.0,0.5499999999999999,0.6,0.050000000000000044
935,G_458,Relational,weighted,2.0,0.0,0.016666666666666666,0.016666666666666666
936,G_401,Relational,weighted,2.0,0.75,0.7666666666666666,0.016666666666666607
937,G_227,Relational,weighted,2.0,0.8166666666666668,0.85,0.033333333333333215
938,H_027,Relational,weighted,2.0,0.65,0.7833333333333332,0.1333333333333332
939,G_275,Relational,weighted,2.0,0.15000000000000002,0.26666666666666666,0.11666666666666664
940,G_438,Relational,weighted,2.0,0.0,0.16666666666666666,0.16666666666666666
941,G_044,Relational,weighted,2.0,0.4000000000000001,0.39999999999999997,-1.1102230246251565e-16
942,H_002,Relational,weighted,2.0,0.016666666666666666,0.11666666666666665,0.09999999999999999
943,G_523,Relational,weighted,2.0,0.9,0.9333333333333332,0.033333333333333215
944,G_312,Relational,weighted,2.0,0.9500000000000001,0.9666666666666667,0.016666666666666607
945,G_009,Relational,weighted,2.0,0.85,0.8333333333333334,-0.016666666666666607
946,H_087,Relational,weighted,2.0,0.65,0.85,0.19999999999999996
947,G_199,Relational,weighted,2.0,0.9333333333333332,0.8666666666666666,-0.06666666666666665
948,G_195,Relational,weighted,2.0,0.21666666666666665,0.75,0.5333333333333333
949,G_482,Relational,weighted,2.0,0.2333333333333333,0.31666666666666665,0.08333333333333334
950,H_084,Relational,weighted,2.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
951,G_109,Relational,weighted,2.0,0.3,0.5333333333333333,0.23333333333333334
952,H_023,Relational,weighted,2.0,0.03333333333333333,0.3333333333333333,0.3
953,G_149,Relational,weighted,2.0,0.7333333333333334,0.6333333333333333,-0.10000000000000009
954,G_113,Relational,weighted,2.0,0.75,0.75,0.0
955,G_269,Relational,weighted,2.0,0.20000000000000004,0.6833333333333332,0.48333333333333317
956,G_592,Relational,weighted,2.0,0.8166666666666668,0.7666666666666667,-0.050000000000000044
957,G_179,Relational,weighted,2.0,0.11666666666666665,0.15,0.03333333333333334
958,G_240,Relational,weighted,2.0,0.5254385964912281,0.6833333333333335,0.1578947368421053
959,G_347,Relational,weighted,2.0,0.6666666666666666,0.7333333333333334,0.06666666666666676
960,G_163,Relational,weighted,3.0,0.9500000000000001,0.8666666666666667,-0.08333333333333337
961,H_093,Relational,weighted,3.0,0.36666666666666664,0.4166666666666667,0.050000000000000044
962,G_114,Relational,weighted,3.0,0.4833333333333334,0.7999999999999999,0.31666666666666654
963,G_104,Relational,weighted,3.0,0.049999999999999996,0.0,-0.049999999999999996
964,G_123,Relational,weighted,3.0,0.30000000000000004,0.6666666666666666,0.3666666666666666
965,H_088,Relational,weighted,3.0,0.2333333333333333,0.25,0.01666666666666669
966,G_255,Relational,weighted,3.0,0.5499999999999999,0.6,0.050000000000000044
967,G_458,Relational,weighted,3.0,0.0,0.049999999999999996,0.049999999999999996
968,G_401,Relational,weighted,3.0,0.75,0.8666666666666667,0.1166666666666667
969,G_227,Relational,weighted,3.0,0.8166666666666668,0.85,0.033333333333333215
970,H_027,Relational,weighted,3.0,0.65,0.7833333333333333,0.1333333333333333
971,G_275,Relational,weighted,3.0,0.15000000000000002,0.4166666666666667,0.26666666666666666
972,G_438,Relational,weighted,3.0,0.0,0.25,0.25
973,G_044,Relational,weighted,3.0,0.4000000000000001,0.35000000000000003,-0.050000000000000044
974,H_002,Relational,weighted,3.0,0.016666666666666666,0.08333333333333333,0.06666666666666667
975,G_523,Relational,weighted,3.0,0.9,1.0,0.09999999999999998
976,G_312,Relational,weighted,3.0,0.9500000000000001,0.9166666666666666,-0.03333333333333344
977,G_009,Relational,weighted,3.0,0.85,0.8333333333333334,-0.016666666666666607
978,H_087,Relational,weighted,3.0,0.65,0.8333333333333334,0.18333333333333335
979,G_199,Relational,weighted,3.0,0.9333333333333332,0.9166666666666666,-0.016666666666666607
980,G_195,Relational,weighted,3.0,0.21666666666666665,0.8166666666666668,0.6000000000000001
981,G_482,Relational,weighted,3.0,0.2333333333333333,0.2333333333333333,0.0
982,H_084,Relational,weighted,3.0,0.9500000000000001,0.9833333333333334,0.033333333333333326
983,G_109,Relational,weighted,3.0,0.3,0.6166666666666667,0.3166666666666667
984,H_023,Relational,weighted,3.0,0.03333333333333333,0.4166666666666667,0.38333333333333336
985,G_149,Relational,weighted,3.0,0.7333333333333334,0.5166666666666667,-0.21666666666666667
986,G_113,Relational,weighted,3.0,0.75,0.8166666666666668,0.06666666666666676
987,G_269,Relational,weighted,3.0,0.20000000000000004,0.5166666666666667,0.31666666666666665
988,G_592,Relational,weighted,3.0,0.8166666666666668,0.7999999999999999,-0.01666666666666683
989,G_179,Relational,weighted,3.0,0.11666666666666665,0.15,0.03333333333333334
990,G_240,Relational,weighted,3.0,0.5254385964912281,0.730701754385965,0.20526315789473681
991,G_347,Relational,weighted,3.0,0.6666666666666666,0.6833333333333332,0.016666666666666607
992,G_163,Relational,weighted,4.0,0.9500000000000001,0.8333333333333334,-0.1166666666666667
993,H_093,Relational,weighted,4.0,0.36666666666666664,0.30087719298245613,-0.06578947368421051
994,G_114,Relational,weighted,4.0,0.4833333333333334,0.8166666666666668,0.33333333333333337
995,G_104,Relational,weighted,4.0,0.049999999999999996,0.08333333333333333,0.03333333333333333
996,G_123,Relational,weighted,4.0,0.30000000000000004,0.6333333333333333,0.33333333333333326
997,H_088,Relational,weighted,4.0,0.2333333333333333,0.3,0.06666666666666668
998,G_255,Relational,weighted,4.0,0.5499999999999999,0.6166666666666667,0.06666666666666676
999,G_458,Relational,weighted,4.0,0.0,0.08333333333333333,0.08333333333333333
1000,G_401,Relational,weighted,4.0,0.75,0.7999999999999999,0.04999999999999993
1001,G_227,Relational,weighted,4.0,0.8166666666666668,0.8833333333333333,0.06666666666666654
1002,H_027,Relational,weighted,4.0,0.65,0.7833333333333332,0.1333333333333332
1003,G_275,Relational,weighted,4.0,0.15000000000000002,0.3333333333333333,0.1833333333333333
1004,G_438,Relational,weighted,4.0,0.0,0.35000000000000003,0.35000000000000003
1005,G_044,Relational,weighted,4.0,0.4000000000000001,0.43333333333333335,0.03333333333333327
1006,H_002,Relational,weighted,4.0,0.016666666666666666,0.09999999999999999,0.08333333333333333
1007,G_523,Relational,weighted,4.0,0.9,1.0,0.09999999999999998
1008,G_312,Relational,weighted,4.0,0.9500000000000001,0.9333333333333332,-0.01666666666666683
1009,G_009,Relational,weighted,4.0,0.85,0.8833333333333334,0.03333333333333344
1010,H_087,Relational,weighted,4.0,0.65,0.8333333333333334,0.18333333333333335
1011,G_199,Relational,weighted,4.0,0.9333333333333332,0.9500000000000001,0.01666666666666683
1012,G_195,Relational,weighted,4.0,0.21666666666666665,0.6833333333333332,0.46666666666666656
1013,G_482,Relational,weighted,4.0,0.2333333333333333,0.2333333333333333,0.0
1014,H_084,Relational,weighted,4.0,0.9500000000000001,1.0,0.04999999999999993
1015,G_109,Relational,weighted,4.0,0.3,0.5833333333333334,0.2833333333333334
1016,H_023,Relational,weighted,4.0,0.03333333333333333,0.2833333333333334,0.25000000000000006
1017,G_149,Relational,weighted,4.0,0.7333333333333334,0.5333333333333333,-0.20000000000000007
1018,G_113,Relational,weighted,4.0,0.75,0.8333333333333334,0.08333333333333337
1019,G_269,Relational,weighted,4.0,0.20000000000000004,0.6166666666666666,0.4166666666666665
1020,G_592,Relational,weighted,4.0,0.8166666666666668,0.8166666666666668,0.0
1021,G_179,Relational,weighted,4.0,0.11666666666666665,0.10000000000000002,-0.016666666666666635
1022,G_240,Relational,weighted,4.0,0.5254385964912281,0.7666666666666666,0.24122807017543846
1023,G_347,Relational,weighted,4.0,0.6666666666666666,0.7333333333333334,0.06666666666666676
1024,G_163,Relational,weighted,5.0,0.9500000000000001,0.9,-0.050000000000000044
